real,imag
-979910.177115,1763899.727145
-1760375.034922,735610.524254
-1382435.034074,1398353.310224
-1027054.627739,1851069.263282
346227.005078,616862.603061
-1538166.208582,215486.640903
-867239.711305,1232588.417420
-957767.959581,1174358.385296
-103675.604035,1203392.392434
-462536.415621,816607.198290
-8713.026944,685926.164249
-807170.328911,550397.545993
-191377.965899,1056199.769987
-387068.019875,647583.584942
-118203.309459,838591.805941
-317119.933555,615827.386402
-145265.222537,662681.738166
-517423.644678,757443.629173
84976.546919,994896.874612
-86469.340566,670978.829425
282130.449797,724600.125387
-56851.510703,354064.256247
101646.350124,556167.756291
-161432.193965,347885.508233
34853.241049,576659.607036
-183827.573585,386809.888483
45613.664249,676603.656516
-671.724121,404241.910456
101908.324818,519784.678637
-44926.309483,332083.837289
41482.531581,501230.766820
-57018.300204,385641.539691
74092.619023,534809.052060
29657.206882,434995.034141
218828.452428,466406.366291
59764.432254,290213.956220
163389.472120,375752.642943
183.093198,294089.497217
200241.418603,392297.548796
21159.495213,242108.602441
215083.292209,363055.134945
15942.090574,173893.882630
207769.926932,354611.032720
36886.274121,70782.948632
86468.846817,300648.323228
-16340.248014,97898.118129
22350.231865,341563.609212
26502.876620,155769.569064
-780.582166,297231.358759
-10517.937589,243035.664987
69144.319321,345847.982947
83030.484798,256103.713283
152708.332517,201743.740099
-90598.193761,171910.725476
106620.514842,384199.323340
78376.737443,213510.004965
180170.473162,257169.893369
-4139.322157,142797.586510
173724.467771,332480.975427
86665.206631,93419.693931
138119.410165,263767.247344
87749.076707,87147.957343
137733.853123,212044.257331
52754.830488,40216.682968
73175.745164,199781.103897
22497.107404,66936.297657
55498.006448,214328.132588
17124.918080,89038.735647
53056.538193,236342.222842
58207.206959,107599.706423
67747.126231,187416.009962
25641.018255,95616.216884
34917.022520,199592.244312
41582.920281,164464.801822
115534.283441,163555.004806
696.745060,123814.681266
137689.003768,183668.418636
-9646.438163,78621.995646
126687.629138,221949.623560
53421.008091,55075.729240
127566.665565,144390.271017
-13390.761684,-12768.968528
19189.634022,173191.260805
-30943.958013,75172.878396
57547.538707,221712.866092
22686.555729,66792.145800
44180.521378,182458.083171
2894.325958,104948.542191
108472.724386,186772.182999
-6712.348356,23469.602799
22643.144631,213150.543367
32601.955752,103978.765144
98128.316528,177987.736815
20374.632192,25150.710699
11752.349038,164442.208209
-2461.365593,108026.904869
69060.278663,174699.603237
-13452.365288,89810.173199
79779.899085,194912.058905
-2480.938110,75284.156802
77378.795034,192363.161010
-19613.846704,69985.474029
77458.412338,235340.350116
21936.058796,57299.182953
51620.569574,232211.924454
51250.218525,94929.867873
97224.420959,217005.268307
76178.863897,49580.031607
62806.630347,179622.486022
66912.774733,64831.505135
63729.206639,158956.258737
45467.288037,47714.596724
-14150.173530,164419.169934
45441.043958,197092.059018
149439.213991,152238.686342
13747.157997,103376.441077
150683.734762,198132.268057
57784.425320,66189.846631
150875.428660,176097.621500
67877.669688,15887.481622
93168.276379,141162.253196
25912.492782,39680.626796
76341.642710,170975.161104
32062.817592,76108.022216
104506.905842,175662.386989
7099.777162,67040.558019
94288.256550,260073.957163
125981.488309,105332.966048
147661.582774,165759.602934
80918.508262,87208.051336
186557.972307,187117.240337
96557.026044,34580.499471
173018.008018,195601.491324
132885.830248,15968.914891
170273.309188,177082.451709
171088.739126,-13513.855498
144837.713805,109081.276050
128172.150852,-37101.587826
57693.128223,112764.967034
106709.576873,90628.358651
171779.471308,166592.367167
198665.312394,46756.076873
204766.296460,85193.566915
192280.730168,-11801.287027
158821.268813,27708.551693
148286.286912,46404.909861
254174.806663,18454.853774
113713.488785,-33092.055040
266223.473393,62123.171353
191828.714033,-117327.649149
207698.213615,-37651.357472
155302.639963,-125179.453130
188926.969148,-127707.969165
-42244.251325,-143457.755150
137354.805797,159659.545579
370675.148015,-27604.472311
390438.395620,-324049.269702
84059.534175,-366382.077477
211088.241346,-494494.877419
-398034.727863,-547181.344218
-237051.938128,-243244.393784
-719533.554144,-39867.363146
478077.271015,242556.812152
-972697.274351,-1588415.822151
-2467836.540852,1701384.717130
1102892.393653,2562286.040830
1837354.350498,235108.554695
1054616.057266,-629451.227974
437279.420086,-910798.911718
-391610.751247,-801756.496959
-534006.823198,92128.561597
-9088.642569,236068.644784
220360.095984,151172.733568
311407.554120,-200528.529789
46674.760367,-316840.862386
-143591.630923,-239260.715031
-110264.124304,-61083.766258
-139871.710478,-107904.434730
-106673.022758,59615.044659
-59555.922871,20466.254256
108546.803295,81800.800948
35462.059443,-238914.425858
-132859.541533,-41861.304374
-77678.827779,-108934.760996
-165419.818174,15861.304161
-94150.280537,28367.484828
-35400.664402,66038.984916
-68360.350225,-37678.879524
-52500.230622,69210.754561
-78571.223661,-54861.573154
-116979.839958,106377.624793
-58205.442210,45955.348639
-38187.418885,142829.106370
12456.693272,35564.477744
-422.935454,97832.835486
21355.476654,6222.875465
5632.642626,62155.479390
4651.455318,-18318.237656
-11402.478090,38570.541700
-45724.780437,-19510.355392
-28402.638131,84390.928705
-27586.857345,776.161949
-26117.913861,88685.685680
-31474.432156,29410.925618
17399.970463,126413.652105
31044.611427,6421.492464
32018.261523,77140.874188
24465.350932,-22874.980468
28228.318448,49033.541635
-1139.451506,-59532.462260
-23150.590131,38445.857172
-52808.871385,-33197.952146
-37468.169419,106841.886867
-1111.777340,3109.084742
-8534.706120,89962.188535
9561.430884,-5157.648482
-2287.371871,72620.168646
-256.905612,-13573.498916
-2727.923324,74685.984951
-1553.495269,-28617.016215
-34680.154136,78989.680445
6068.592484,10796.592152
-2498.822243,72582.790811
6267.960458,-6505.312483
-6663.597360,66492.430030
-976.388815,-12635.280757
-21576.134513,73451.584444
7748.156699,4161.597415
-15060.831242,63614.777021
1182.684264,13575.925054
3392.816239,64703.449605
-313.848620,-4410.388359
-13002.036115,64215.666555
-6924.417501,14422.681592
7365.168910,82501.779025
28097.155411,261.285496
7094.383018,34118.271603
-18793.664932,-13850.239436
-11684.938744,63130.721572
-11514.128803,-6666.171774
-26522.470978,66066.852822
-14009.697408,22644.365164
-3780.795493,79767.288154
2585.501208,20727.996938
9778.972370,73555.066498
10236.943694,7183.149075
4448.391931,64470.135215
17229.057856,7833.938346
7488.120101,36971.568174
-16920.057268,-767.458288
-4045.736407,60361.461768
-7168.010211,6699.903860
-5805.162008,51426.167330
-28482.307443,12003.789202
-13376.265689,85198.047343
6316.802026,45089.122913
40101.235966,59774.311341
-10542.371223,-9401.158512
2047.775977,78974.573318
20714.784273,7623.802325
5015.157481,38867.883372
-11341.192329,7782.104255
1815.503698,45330.703567
-32205.211048,11441.484201
-1019.954145,74971.745448
-19288.728845,17979.212652
-8295.158290,90034.524181
9850.326864,55463.157337
53364.696164,75252.511234
27452.309530,-1851.051465
27472.579550,34560.373419
-7846.585211,-10290.799428
5227.937673,42431.969812
-25726.892752,2517.996538
2248.237565,67727.676919
-7577.724904,9401.064728
-1390.926706,56386.303568
-21082.813550,25737.931759
19351.750103,77781.176834
7016.626413,7239.328395
5386.392171,46525.989376
-24021.667748,9382.413930
-17757.515895,70275.114876
-19475.300654,60643.159683
40717.869451,90475.280553
10597.151525,25419.110503
39391.484270,79629.328319
32933.406819,12101.062979
39382.047638,45606.718816
25981.945859,-9649.773684
12203.570501,7836.598280
-40942.658406,2891.098189
9466.104962,79916.536407
27428.246651,2945.895611
-6103.014418,14811.931840
-28333.249444,25623.305218
6261.235212,50729.013414
-15010.246808,27041.010394
11690.309114,54410.907005
-1124.355889,20052.097083
-5518.707369,38466.969220
-8342.067089,45641.879860
5271.323390,32590.734395
-17895.651665,72078.764801
64102.362858,31906.005537
-34284.846944,9865.466602
26744.696027,61550.143854
1428.141885,14971.461179
18682.183530,36193.351951
3875.817572,1738.875925
-34425.723982,14953.575464
2200.130627,68614.661431
-9625.896798,-25550.793566
-56307.600048,117249.872315
87436.309258,19089.982691
-18504.973809,28055.471861
48628.580372,-23679.554108
-23746.988840,11074.988285
8246.201033,-114456.349631
-192712.878889,32716.801564
21411.388956,59155.936520
-23162.008721,-52477.503736
-168486.507004,-164703.632785
-264630.437640,91553.986190
-289700.077310,-91888.558970
-478484.637383,438667.968802
-77681.111908,244589.884454
-340301.472252,577277.144721
22904.045101,462406.669179
131126.147296,1203122.664162
1497616.374664,-80973.366830
-358235.945134,-366169.339295
681303.014842,269964.304132
-108969.053265,-284060.163609
823691.457656,-215351.019056
-1338055.814977,-1042435.120211
-227587.010722,1877701.357014
986609.921610,-439576.466916
-364592.746574,289686.661779
610855.077430,44054.634793
-125580.416261,-220662.538053
-133106.823286,333299.008194
595790.398940,364303.949777
242456.654487,-537748.288070
-122968.197132,159110.945507
192419.581393,-193391.324649
-213547.433639,121726.536640
187006.441924,215126.648882
307962.800838,46592.851566
94220.796617,-244639.109687
-764.138030,81680.974653
61423.558790,-99627.904906
12760.742138,155281.892841
152159.980721,-26145.710189
130895.765700,76339.986163
119516.430649,-134319.733983
103619.320929,58850.804027
88710.990097,-225836.467102
-54876.639838,66335.943306
65418.656724,-113257.633114
-57924.831343,112867.008507
123459.085458,-26599.258764
30756.159537,71694.442441
134410.870831,-70599.360456
25049.994884,7868.727508
62086.949000,-81391.631607
11152.561223,45303.835251
62571.407787,-75545.606493
-1567.297823,57674.730474
72187.112695,-46506.514054
27991.803745,52270.309837
68748.032461,-65036.137565
14396.598767,60753.720917
93345.728197,-40225.872993
57562.769404,21726.007202
61544.984998,-89398.928779
25199.219360,26241.580864
41373.020484,-86070.328533
9051.739371,54715.104099
67057.692644,-70131.589280
13972.055246,37188.915280
63929.956190,-64612.336212
28080.535074,25920.600415
50866.472505,-84379.996189
15711.444926,29272.207648
49184.731511,-97156.263062
-23501.903739,23989.753734
35273.084403,-53476.390533
-79.552923,40111.489394
52288.716883,-50277.999740
20153.530612,21316.890834
40701.394560,-75635.005954
-51.640259,13401.800208
17910.089156,-70680.894745
-14662.802591,28813.345660
10421.504933,-43909.736152
11257.129982,51299.430430
28398.974966,-62094.476308
-1293.285616,47234.236340
32128.223323,-49951.631513
13783.277966,46464.050925
39377.558583,-67811.664803
-3399.633615,32784.453073
22968.083626,-54567.905660
7257.893357,49590.763031
39055.131665,-66021.494728
-2710.660152,35858.645027
30009.158994,-64919.944061
-12239.915061,37969.652427
22339.715158,-53080.611610
-6825.907681,58429.691204
53384.070688,-51752.775431
-2624.441706,28314.322961
37192.273584,-57563.285401
-8854.707032,30260.297448
37943.519548,-55370.914088
-12367.299282,20651.702891
23634.460686,-52311.017180
-15160.291380,30421.413916
28298.453581,-49743.798716
-24228.260184,24920.372834
20567.047162,-28865.925702
-5566.539572,31206.308758
24902.683869,-32879.992296
1762.769887,25680.230361
18852.203200,-36542.198732
12777.836081,27286.326138
14658.489234,-59331.997580
-9726.931559,32815.458611
18171.968897,-45205.756784
-1399.718050,30058.587827
15236.900329,-53610.314336
-8306.570824,30777.817941
12233.268788,-54847.804975
-17027.997085,35444.587293
16891.205640,-48510.470757
-18587.684776,29513.870498
9596.163803,-45760.511425
-22180.156764,33895.149389
6900.167946,-40464.641828
-25911.066899,41654.205604
12277.507455,-26218.634067
-10421.792603,45484.584533
26361.180527,-34722.487042
-11032.320194,27586.041829
15581.949399,-39611.405474
-18503.501461,24250.918873
2751.837531,-34705.735596
-21623.443314,33498.498268
-370.373379,-23583.961613
-8658.530735,45358.717424
8801.139474,-32035.714848
-11223.228288,48413.007939
26064.756840,-30496.529630
-1812.196847,24551.419542
11034.515373,-52484.759148
-26665.103733,18521.924087
-10357.254972,-44870.895377
-44399.106751,33143.013690
-18156.720796,-20322.097033
-41068.215488,54478.133448
-5395.124163,4569.434632
-7155.569099,59637.718386
7028.273779,-16230.953717
-8351.599475,55125.102087
17000.397116,-28729.770619
-25371.659560,31787.175142
-13521.424072,-16774.043481
-24173.314910,57709.614316
-2884.966459,-11547.377805
-21380.813545,61098.606875
5004.444015,-11782.079316
-26008.974679,50719.620723
-14161.040312,-5075.409958
-30906.078580,74811.963973
-4925.328937,17216.129159
-3377.040392,95083.724688
37789.276412,457.142712
-1385.198787,47753.918060
354.774881,-26486.271443
-57612.560052,59192.093270
-32109.405516,44350.355321
-5644.242800,134166.768038
58915.949382,33454.290578
24765.312494,49306.136127
-8511.023994,-46050.340210
-116115.862879,50456.791385
-164780.063242,95144.636251
-140609.294990,368292.130907
107769.674683,403915.998592
307613.771650,431057.250227
546611.473182,191124.454214
580261.256403,-39755.108198
463955.004693,-385230.392203
176363.780500,-400087.675840
20958.983637,-455791.922439
-222231.893366,-255932.063903
-180578.981873,-111898.894130
-142287.962966,58516.680110
28852.581606,-26538.100111
-82099.783883,10107.550486
112009.384815,-7832.510293
-48025.935664,-173462.236340
-120558.667593,-30952.390857
-108103.204840,25816.660301
-731.251307,78309.111372
-40814.026850,-47988.181737
-83874.955595,161337.628310
189782.691666,51615.606565
9864.485475,-96327.523910
27196.788290,-39144.603886
-91710.495053,-52683.200719
16944.709476,41190.171530
-100079.597875,-65044.595720
-49668.295208,158682.207728
58865.403916,38551.489927
48524.561822,55838.922217
59094.420572,-15476.320473
48784.176571,-30614.066869
-72517.714874,-45494.711586
23883.873250,106605.973446
30577.882554,-37183.361152
33955.127215,72025.174407
73353.561863,-71748.067969
-28035.149571,-26025.213537
-46292.417416,1595.730406
35855.622736,87678.105845
39606.774052,-36424.457232
31044.137591,47588.441113
47887.984373,-58279.427408
-677.418597,12291.366650
15620.406653,-28548.025024
28941.998996,29191.499577
28789.293453,-62254.587288
-432.541981,4336.560323
-6383.821316,-52617.618382
-13560.176894,33096.240516
666.411503,-31685.238434
-3468.879167,49567.621107
29699.832897,-22278.911724
23716.949702,23961.680111
19965.201942,-59184.345800
-9956.441911,15493.855633
1974.266121,-41113.679213
-8818.509779,30120.883634
5453.259923,-37066.972564
-12104.752117,36868.932141
16441.623928,-25202.042634
719.266955,27398.186360
11531.977540,-33012.218226
-2036.709881,27401.381962
7946.679316,-32989.741779
-3801.035850,33008.341381
14386.159915,-28149.238157
6765.302199,27378.886909
12021.536809,-45175.848917
-11828.164286,25067.337710
6449.839456,-33021.669549
-8698.826902,31025.400813
11176.055086,-32968.988797
-11529.249768,27876.653964
10458.177559,-28495.201449
-9143.621085,25573.386471
7675.655867,-31117.167209
-17155.740011,23588.835736
-2007.220118,-20629.788814
-15220.878177,37668.225924
8785.820423,-8717.974046
1151.060875,36535.786345
17435.678302,-14637.151554
10003.075295,25470.326551
14490.117901,-28357.203349
3679.644735,15368.735841
-2504.606736,-31167.321005
895.638657,27997.377863
2057.585511,-37045.250976
-11144.672439,24055.951555
-8649.798213,-30569.958213
-18118.002762,37632.569969
-2847.566734,-16145.932490
-11342.414271,42679.269504
3792.968445,-5861.333928
10992.681847,45776.997348
18876.254846,-26623.735056
1218.471727,25453.559633
1806.195967,-26309.058242
380.176757,33815.564110
24.366007,-30271.131049
-7248.202984,42676.515049
9321.020423,-23487.018081
-2153.014994,38793.917465
11796.965959,-31114.825250
-15532.779644,32598.814366
3437.195345,-15001.920011
-3148.734901,43933.061982
17597.667992,-20516.300398
-3896.027895,30360.827358
9007.449267,-20888.051357
-3271.731063,32331.266784
6113.226772,-23014.663568
-5925.836252,37445.371427
12194.880891,-22095.876056
-7656.578814,30508.698297
5418.424380,-20571.714953
-9874.070991,34132.796165
2890.746569,-16163.909446
-9222.510179,42155.462362
10992.467247,-10350.835490
-1261.105376,40365.584762
17392.239559,-14782.199030
-1744.223836,30067.282452
9857.798748,-14701.229193
272.536763,31328.015754
6894.233451,-19154.296489
-7811.089602,33395.254276
5005.073586,-6732.158731
5455.766155,37173.283746
5837.526643,-14538.859198
5320.756824,41176.488819
10936.714861,-16922.330107
7014.987540,40607.647351
16324.588268,-22169.162761
6318.088336,33853.176820
14835.719249,-32346.012307
-10228.501978,27197.065934
3876.947142,-22131.484939
-13922.111111,34360.266556
2083.085891,-11361.177194
-10404.613749,41399.738305
4718.976263,-1640.679243
4873.175114,48272.448089
15926.633794,-12190.550542
482.571699,41429.283414
15612.469984,-9036.056106
4734.149411,39678.748654
15852.441133,-13381.871851
45.730197,35144.530005
2518.619909,-9661.432644
-6604.238025,60392.204787
30719.081952,18692.304482
39694.100335,49775.045425
51626.316839,-22516.497212
27350.283659,5696.666746
9536.559501,-43558.877342
-11768.723008,22005.523938
-9494.249297,-9943.214881
-6382.885662,66176.928196
29872.537194,24050.930856
52174.291173,64714.577796
71297.284046,-23392.852988
36103.160189,11884.582201
35301.048285,-18600.480067
56516.291436,46724.865642
100765.697906,-33908.588003
98826.033271,-26201.846029
100730.141734,-131527.828969
36151.150578,-136541.631129
-39528.911547,-185515.428461
-93807.117582,-91479.831967
-114532.299426,-109015.686374
-135293.572701,4323.691045
-89223.295896,-21291.113995
-104741.755806,27037.704660
-95165.634569,10539.377660
-83875.074135,69970.451102
-79323.333060,32787.003728
-65825.061630,113597.281281
-19505.770688,63720.431730
-6698.832884,82826.418100
-37250.925010,20906.764306
-27393.171724,123558.955279
19768.038629,39875.411093
-8895.964770,80289.636354
-6516.684884,33600.028783
-13246.281306,91135.711320
-59456.924583,57601.864159
24374.898564,273403.815915
236472.754457,27590.744259
-14915.651140,-32032.188321
-7679.026074,128655.630070
162047.441499,195049.419730
274437.653706,-65282.274338
12512.551213,-107594.614778
71609.503129,56687.721336
171908.906346,-53014.284818
77323.348034,-149871.465434
-4003.514956,-143772.843289
-113046.076902,-86336.598580
-49525.942737,36965.220790
-44604.012031,-8839.564916
-10144.157970,79423.093778
30492.544733,4312.446987
33211.323745,40944.911880
44149.810905,-47735.815241
-16800.216459,-705.241123
6762.110512,-9945.499600
-3757.857227,13413.756981
1242.521555,7783.098349
38334.487822,16869.226874
-17040.157986,-44423.159083
-10885.466988,54414.882437
16378.093822,-4611.089916
20337.743207,47937.430591
41193.843491,-32898.886787
-10774.840402,3597.572992
-8786.151356,204.754084
12670.665894,50975.327221
30967.947558,3733.264986
52119.748736,23448.946033
17401.216141,-61700.219521
-15610.905557,26236.528488
13724.137426,-12474.022754
8656.448549,35857.297121
31271.859755,-17116.178961
15446.823964,11570.057796
6366.181465,-29035.223522
2575.465641,30487.079420
16666.726462,-16918.988949
14685.358721,27754.211457
19520.751540,-29320.688922
4972.363768,20973.796029
10515.770803,-26442.703032
866.583695,30104.747713
17501.981194,-20734.847489
1467.234043,26458.676429
15325.976282,-13696.013087
12408.157614,31677.289377
25661.758444,-21062.345150
14182.020634,21220.747941
23394.458967,-30836.867979
3239.480593,13626.639066
14441.214652,-24431.981197
5783.226072,14018.963123
5490.589902,-27558.149129
620.465719,24398.717880
10002.971337,-23909.121367
-1273.096216,26370.167645
14368.085176,-16457.777971
8025.642017,24111.129793
17163.973237,-23051.964640
7536.192322,15908.183812
6828.352660,-29871.638831
-4755.046088,23005.599178
7397.556104,-16626.448088
4421.850429,27875.199007
14368.568443,-18839.982622
8393.962893,21129.053283
8674.514033,-24929.431597
4641.072080,24876.369082
8856.769961,-24421.170276
5007.806744,29527.745083
17732.405158,-26879.291589
3440.606430,19520.644610
10884.586373,-31213.152647
