real,imag
-299639.102202,-812692.924562
-785764.352442,481921.728819
768822.357364,797292.706744
564171.566637,-1290642.761763
-1606498.497066,229538.363299
1102910.239024,1118427.777047
179340.134533,-1185770.950591
-588521.144779,192044.566825
-130759.683015,322473.116350
648109.242203,236760.145031
-142413.536662,-745068.104228
-419955.638110,178375.111991
-254822.294607,660523.762925
1660421.801269,-132066.708920
-1856806.655600,-1800331.607024
33901.617073,3151944.491233
2199789.013893,-2303280.667496
-2668071.203836,85325.386734
1249168.937977,1227704.081595
137339.373872,-687363.113988
-38963.308925,-402650.586871
-890205.614313,420455.853984
1088463.103593,531325.581140
-228700.319454,-1079328.004915
-586934.412049,579434.881467
524745.932772,193141.477261
-35706.623095,-361266.262193
-76806.591500,132573.395388
-102095.032571,-203933.727870
-73223.462076,525911.775918
584836.846015,-416485.009091
-662679.744001,-206761.721679
31358.741278,503572.376063
476722.780752,62897.725904
-42694.982875,-777298.402147
-849107.011850,569208.208113
953751.758528,408090.663412
-23568.220976,-852465.905730
-728623.161945,92509.314388
246447.312418,903419.792767
879677.092355,-798036.379897
-1185642.676593,-275686.976462
340885.437323,896367.986976
420813.947009,-330834.142425
-61657.130360,-470786.306023
-802256.503580,267796.910822
817937.162505,682569.102676
130907.306182,-1001028.857296
-731729.382339,194158.108344
131671.189912,593811.273341
795471.939485,-197413.504024
-650823.112654,-873182.513390
-492367.899605,1099644.758305
1142683.008218,-83290.576951
-454042.454258,-872252.187722
-599029.790866,563835.988240
592078.192781,452945.994900
367687.527636,-678287.941650
-835706.554394,-212716.686842
98213.055401,941175.218289
826495.141738,-467762.527621
-658030.240897,-527874.484843
-315941.218963,626779.479758
649312.673207,300181.174665
203065.024775,-895118.076773
-1093467.597509,224657.723406
769159.296075,899653.069564
401582.050614,-1031543.262041
-955649.725217,47734.112099
319655.730109,759036.807068
523221.307625,-490501.218583
-511137.753470,-230011.810955
-58673.321871,310906.612006
131619.055295,206866.095886
459564.807999,-314184.446366
-748243.256821,-365840.728006
115569.159720,942146.363232
705928.387751,-536630.139772
-614177.832631,-384538.215999
-282653.793509,590236.884000
760251.970763,213296.311031
-140780.981780,-957825.687796
-798150.304251,662897.910206
909191.644006,274051.417162
-192840.048133,-701318.159469
-338533.787284,286272.752093
136445.576254,177680.115683
223605.801488,-42293.658346
-56261.574929,-279732.496652
-337150.377843,57733.844423
132838.635852,525743.205781
687153.882785,-531827.773916
-1133731.321704,-371016.047114
501094.831638,1305697.785400
643995.363902,-1255038.614005
-1161126.805650,344733.554648
747737.287150,394507.489005
-159038.669824,-378638.850133
68661.829439,54794.410192
-256902.493406,-50784.910330
174243.966854,260123.064381
115351.843329,-165629.210392
-63288.531934,-214534.216890
-417152.328815,272159.241272
689982.213699,255918.783244
-276023.100026,-791056.674437
-409214.492095,658886.235477
577493.790739,-30193.107910
-130754.437741,-305452.749961
-242330.711379,16824.061054
47954.772325,372132.311775
377080.976002,-281589.394237
-434085.810804,-130956.519124
130399.422967,300189.026334
31104.263066,-127899.670950
107850.203538,58880.249131
-126624.743131,-291193.730060
-237376.049202,393536.176210
547110.686912,21324.002977
-237899.207461,-577469.102372
-484992.331633,537878.116792
796915.220101,160136.962377
-338296.942555,-741071.937768
-291410.715984,605811.353297
363195.082062,-114585.937903
-6681.165482,24086.639435
-49495.533453,-393237.594157
-413250.407674,538799.062263
773859.579580,-84600.915316
-498374.651289,-451766.687927
-53349.687183,406164.335006
144713.537523,55411.005392
254403.778732,-186668.277558
-432359.330718,-220233.707706
19462.993417,514917.903475
422396.482587,-171713.230781
-219923.229883,-376336.649291
-370424.705444,334934.434279
481608.659728,255619.590604
83577.699181,-516387.896819
-496990.445712,8564.665786
85159.954463,551816.620133
613790.602483,-272086.534273
-520199.213967,-566422.121581
-431316.932788,766629.122026
1055313.534843,157761.431258
-436636.945100,-1219087.082008
-828507.431883,1176981.836214
1385583.150680,-119766.605412
-841491.934386,-728428.560074
119476.670139,651254.376427
-61634.606170,-241071.706595
322875.361568,338506.997024
-75841.446899,-747138.162826
-608447.104768,597075.547750
787447.117428,231810.662713
-57930.856940,-781140.758972
-738237.059518,326656.193560
609993.133629,550981.417235
216368.369757,-721561.129262
-622193.224926,44374.848786
158188.271164,497277.276412
393746.334393,-240431.056797
-243829.868115,-239611.012832
-211955.353442,68508.419268
7141.039896,527306.642572
849430.329308,-470881.928799
-1205079.112963,-546103.760165
344461.324893,1423413.610507
882732.983087,-1037238.707418
-1068605.080826,-200939.220536
93289.611430,814593.153693
722054.943154,-185499.569321
-385795.730770,-680498.201116
-486475.802575,571353.215175
599087.972431,302797.799752
231188.650021,-678863.204138
-884843.728472,12327.738161
523452.483055,827822.728460
312396.717728,-820527.872404
-553140.954559,159149.829837
88723.900470,152894.074247
207345.277795,222678.787964
166906.482796,-559070.684762
-633095.762802,224981.367040
448501.992300,364970.962574
166891.295382,-385224.699222
-356484.493412,-164892.811323
-103606.792756,461994.656168
480875.948882,-80021.608242
-178739.431891,-382583.647753
-373623.183970,192406.782099
346396.189475,425187.667815
267637.271037,-600500.264212
-630235.860861,85837.039487
275108.001144,382197.543640
214256.254188,-161431.465831
-64392.168600,-348858.232438
-535847.415134,282658.060605
675251.296041,415426.246220
-24995.850528,-865790.991304
-671025.320477,474760.545686
622619.667899,245392.029092
-66243.036288,-418263.149704
-138619.543454,24574.604583
-229616.504662,149975.639219
473593.283452,277515.995866
-58645.902513,-707924.405524
-550710.254833,454000.261128
538816.037638,213091.744179
66792.228509,-412792.441910
-406788.680275,-86151.472544
13705.268418,526343.978616
516855.313787,-249021.969953
-387413.440146,-353225.160489
-242158.597274,401071.677309
475417.925655,196427.809304
28717.438905,-598218.385381
-556235.788440,238165.093444
362694.243478,355220.856906
247345.698616,-317512.809182
-349678.177575,-292529.551438
-256375.325148,551924.462614
719001.351553,6446.711906
-316688.111087,-687563.389860
-504833.816634,565996.082066
713307.371849,234354.320492
-87424.684225,-702307.964298
-508386.044219,307965.892753
319396.840272,324828.548688
320217.080990,-324640.200529
-536030.799704,-266498.172353
123237.600716,672802.552493
303882.398484,-530100.199419
-321182.190599,294129.421782
291278.665910,-391383.457534
-667257.009697,477168.516144
1111672.000959,16980.058884
-863023.779365,-850102.975966
-83818.510785,1080959.694362
733652.007211,-335278.623860
-315434.947726,-527080.966632
-624343.916224,416294.573991
826641.735761,552189.974051
68895.664142,-1132716.157206
-1020447.282738,517967.398224
882166.461209,626838.202836
172186.679684,-1002596.033285
-917359.332868,277141.321670
614960.084265,602159.763178
184508.527590,-671821.686331
-490097.106172,76039.219154
118257.642613,318900.382865
265833.655701,-119568.519314
-167873.650194,-217877.181637
-134276.259777,170503.644289
122392.275112,125313.933333
186280.257247,-167099.157399
-315113.035160,-142093.118940
51826.683654,373695.852596
256784.819138,-208520.639096
-211752.497171,-123008.803858
-95792.722356,186188.722765
247414.130364,70096.145627
-69336.075043,-293368.408734
-189522.727241,227348.584829
244293.187489,-2028.738507
-120463.535504,-122971.493077
