real,imag
-0.024415,0.000000
-0.000000,0.000000
-0.125747,0.000000
0.000000,0.000000
-0.036617,0.000000
-0.000000,0.000000
-0.046691,0.000000
-0.000000,0.000000
-0.014506,0.000000
0.000000,0.000000
-0.113813,0.000000
-0.000000,0.000000
-0.110617,0.000000
0.000000,0.000000
-0.070401,0.000000
-0.000000,0.000000
-0.021486,0.000000
-0.000000,0.000000
-0.073845,0.000000
0.000000,0.000000
-0.054482,0.000000
-0.000000,0.000000
-0.059851,0.000000
0.000000,0.000000
-0.052693,0.000000
-0.000000,0.000000
-0.198560,0.000000
-0.000000,0.000000
-0.694829,0.000000
-0.000000,0.000000
-0.317210,0.000000
-0.000000,0.000000
-0.093628,0.000000
0.000000,0.000000
-0.177109,0.000000
-0.000000,0.000000
-0.049427,0.000000
-0.000000,0.000000
-0.050788,0.000000
0.000000,0.000000
-0.004187,0.000000
-0.000000,0.000000
-0.116794,0.000000
0.000000,0.000000
-0.079574,0.000000
0.000000,0.000000
-0.049318,0.000000
-0.000000,0.000000
-0.006016,0.000000
0.000000,0.000000
-0.050172,0.000000
-0.000000,0.000000
-0.028416,0.000000
-0.000000,0.000000
-0.034057,0.000000
0.000000,0.000000
-0.024799,0.000000
-0.000000,0.000000
-0.102276,0.000000
-0.000000,0.000000
-0.199048,0.000000
0.000000,0.000000
-0.101202,0.000000
-0.000000,0.000000
-0.029742,0.000000
-0.000000,0.000000
-0.071143,0.000000
-0.000000,0.000000
-0.031369,0.000000
-0.000000,0.000000
-0.032887,0.000000
0.000000,0.000000
-0.016262,0.000000
-0.000000,0.000000
-0.071778,0.000000
0.000000,0.000000
-0.086421,0.000000
0.000000,0.000000
-0.055597,0.000000
-0.000000,0.000000
-0.022984,0.000000
0.000000,0.000000
-0.060003,0.000000
-0.000000,0.000000
-0.051921,0.000000
-0.000000,0.000000
-0.055574,0.000000
0.000000,0.000000
-0.055515,0.000000
0.000000,0.000000
-0.259758,0.000000
-0.000000,0.000000
-2.919902,0.000000
0.000000,0.000000
-1.259813,0.000000
-0.000000,0.000000
-0.405670,0.000000
-0.000000,0.000000
-0.617536,0.000000
0.000000,0.000000
-0.119619,0.000000
0.000000,0.000000
-0.119701,0.000000
-0.000000,0.000000
0.050116,0.000000
-0.000000,0.000000
-0.310532,0.000000
0.000000,0.000000
-0.076224,0.000000
0.000000,0.000000
-0.050679,0.000000
-0.000000,0.000000
0.041482,0.000000
0.000000,0.000000
-0.059871,0.000000
-0.000000,0.000000
0.004623,0.000000
0.000000,0.000000
-0.018294,0.000000
0.000000,0.000000
0.009531,0.000000
0.000000,0.000000
-0.160102,0.000000
-0.000000,0.000000
-0.101791,0.000000
0.000000,0.000000
-0.050614,0.000000
-0.000000,0.000000
0.012674,0.000000
-0.000000,0.000000
-0.037022,0.000000
0.000000,0.000000
0.000103,0.000000
0.000000,0.000000
-0.009396,0.000000
-0.000000,0.000000
0.002954,0.000000
-0.000000,0.000000
-0.038541,0.000000
-0.000000,0.000000
-0.024162,0.000000
0.000000,0.000000
-0.017011,0.000000
-0.000000,0.000000
-0.000373,0.000000
-0.000000,0.000000
-0.020753,0.000000
0.000000,0.000000
-0.010434,0.000000
0.000000,0.000000
-0.014559,0.000000
-0.000000,0.000000
-0.009297,0.000000
0.000000,0.000000
-0.090139,0.000000
0.000000,0.000000
-0.179691,0.000000
0.000000,0.000000
-0.081925,0.000000
-0.000000,0.000000
-0.013833,0.000000
-0.000000,0.000000
-0.046556,0.000000
0.000000,0.000000
-0.007439,0.000000
-0.000000,0.000000
-0.011176,0.000000
-0.000000,0.000000
0.001939,0.000000
0.000000,0.000000
-0.032196,0.000000
-0.000000,0.000000
-0.017795,0.000000
0.000000,0.000000
-0.011693,0.000000
-0.000000,0.000000
0.000203,0.000000
-0.000000,0.000000
-0.012923,0.000000
0.000000,0.000000
-0.005977,0.000000
0.000000,0.000000
-0.008213,0.000000
-0.000000,0.000000
-0.004994,0.000000
-0.000000,0.000000
-0.030545,0.000000
-0.000000,0.000000
-0.049241,0.000000
0.000000,0.000000
-0.025176,0.000000
0.000000,0.000000
-0.005601,0.000000
0.000000,0.000000
-0.018090,0.000000
-0.000000,0.000000
-0.006713,0.000000
-0.000000,0.000000
-0.007828,0.000000
0.000000,0.000000
-0.003143,0.000000
-0.000000,0.000000
-0.019084,0.000000
-0.000000,0.000000
-0.020685,0.000000
0.000000,0.000000
-0.013534,0.000000
-0.000000,0.000000
-0.004722,0.000000
-0.000000,0.000000
-0.015106,0.000000
0.000000,0.000000
-0.011986,0.000000
0.000000,0.000000
-0.013426,0.000000
0.000000,0.000000
-0.012525,0.000000
0.000000,0.000000
-0.066233,0.000000
-0.000000,0.000000
-0.344745,0.000000
0.000000,0.000000
-0.152947,0.000000
-0.000000,0.000000
-0.044451,0.000000
-0.000000,0.000000
-0.079954,0.000000
-0.000000,0.000000
-0.015687,0.000000
-0.000000,0.000000
-0.017307,0.000000
-0.000000,0.000000
0.005167,0.000000
-0.000000,0.000000
-0.046056,0.000000
0.000000,0.000000
-0.017142,0.000000
0.000000,0.000000
-0.011200,0.000000
-0.000000,0.000000
0.003933,0.000000
-0.000000,0.000000
-0.012611,0.000000
0.000000,0.000000
-0.002734,0.000000
0.000000,0.000000
-0.006066,0.000000
0.000000,0.000000
-0.001634,0.000000
0.000000,0.000000
-0.031482,0.000000
0.000000,0.000000
-0.034966,0.000000
0.000000,0.000000
-0.017641,0.000000
0.000000,0.000000
-0.001416,0.000000
0.000000,0.000000
-0.012625,0.000000
-0.000000,0.000000
-0.003184,0.000000
-0.000000,0.000000
-0.004699,0.000000
0.000000,0.000000
-0.001132,0.000000
-0.000000,0.000000
-0.013058,0.000000
0.000000,0.000000
-0.012100,0.000000
0.000000,0.000000
-0.008006,0.000000
-0.000000,0.000000
-0.002119,0.000000
-0.000000,0.000000
-0.009047,0.000000
0.000000,0.000000
-0.006400,0.000000
0.000000,0.000000
-0.007476,0.000000
0.000000,0.000000
-0.006378,0.000000
-0.000000,0.000000
-0.030378,0.000000
-0.000000,0.000000
-0.093970,0.000000
-0.000000,0.000000
-0.043847,0.000000
-0.000000,0.000000
-0.011942,0.000000
-0.000000,0.000000
-0.025679,0.000000
0.000000,0.000000
-0.006561,0.000000
-0.000000,0.000000
-0.007375,0.000000
-0.000000,0.000000
-0.000189,0.000000
-0.000000,0.000000
-0.018682,0.000000
0.000000,0.000000
-0.012318,0.000000
0.000000,0.000000
-0.007902,0.000000
-0.000000,0.000000
-0.000690,0.000000
0.000000,0.000000
-0.008559,0.000000
-0.000000,0.000000
-0.004685,0.000000
0.000000,0.000000
-0.005937,0.000000
0.000000,0.000000
-0.004201,0.000000
-0.000000,0.000000
-0.019829,0.000000
0.000000,0.000000
-0.037078,0.000000
0.000000,0.000000
-0.019256,0.000000
-0.000000,0.000000
-0.005332,0.000000
0.000000,0.000000
-0.014171,0.000000
-0.000000,0.000000
-0.006042,0.000000
-0.000000,0.000000
-0.006665,0.000000
0.000000,0.000000
-0.003157,0.000000
-0.000000,0.000000
-0.015679,0.000000
0.000000,0.000000
-0.018568,0.000000
0.000000,0.000000
-0.012241,0.000000
-0.000000,0.000000
-0.004883,0.000000
0.000000,0.000000
-0.013875,0.000000
-0.000000,0.000000
-0.011875,0.000000
-0.000000,0.000000
-0.013149,0.000000
0.000000,0.000000
-0.013071,0.000000
0.000000,0.000000
-0.138616,0.000000
0.000000,0.000000
-1.557411,0.000000
-0.000000,0.000000
-0.672371,0.000000
-0.000000,0.000000
-0.209043,0.000000
0.000000,0.000000
-0.329844,0.000000
-0.000000,0.000000
-0.054036,0.000000
-0.000000,0.000000
-0.058238,0.000000
-0.000000,0.000000
0.035377,0.000000
0.000000,0.000000
-0.165760,0.000000
-0.000000,0.000000
-0.025641,0.000000
-0.000000,0.000000
-0.019251,0.000000
0.000000,0.000000
0.028703,0.000000
-0.000000,0.000000
-0.026733,0.000000
0.000000,0.000000
0.009668,0.000000
-0.000000,0.000000
-0.004426,0.000000
0.000000,0.000000
0.011498,0.000000
0.000000,0.000000
-0.084637,0.000000
0.000000,0.000000
-0.028659,0.000000
-0.000000,0.000000
-0.014720,0.000000
-0.000000,0.000000
0.013655,0.000000
0.000000,0.000000
-0.012462,0.000000
-0.000000,0.000000
0.005183,0.000000
-0.000000,0.000000
-0.001106,0.000000
0.000000,0.000000
0.004414,0.000000
0.000000,0.000000
-0.015371,0.000000
0.000000,0.000000
-0.004171,0.000000
-0.000000,0.000000
-0.003982,0.000000
0.000000,0.000000
0.002688,0.000000
0.000000,0.000000
-0.006544,0.000000
-0.000000,0.000000
-0.000881,0.000000
-0.000000,0.000000
-0.003481,0.000000
0.000000,0.000000
-0.000218,0.000000
0.000000,0.000000
-0.045469,0.000000
-0.000000,0.000000
-0.049271,0.000000
-0.000000,0.000000
-0.022442,0.000000
-0.000000,0.000000
0.001735,0.000000
0.000000,0.000000
-0.013233,0.000000
0.000000,0.000000
0.000789,0.000000
-0.000000,0.000000
-0.002053,0.000000
-0.000000,0.000000
0.002139,0.000000
-0.000000,0.000000
-0.010002,0.000000
0.000000,0.000000
-0.003489,0.000000
0.000000,0.000000
-0.002707,0.000000
-0.000000,0.000000
0.000980,0.000000
-0.000000,0.000000
-0.003601,0.000000
0.000000,0.000000
-0.000967,0.000000
-0.000000,0.000000
-0.002010,0.000000
0.000000,0.000000
-0.000679,0.000000
-0.000000,0.000000
-0.010790,0.000000
0.000000,0.000000
-0.012879,0.000000
-0.000000,0.000000
-0.006685,0.000000
-0.000000,0.000000
-0.000539,0.000000
-0.000000,0.000000
-0.005048,0.000000
-0.000000,0.000000
-0.001231,0.000000
-0.000000,0.000000
-0.001927,0.000000
-0.000000,0.000000
-0.000382,0.000000
0.000000,0.000000
-0.005829,0.000000
-0.000000,0.000000
-0.005234,0.000000
0.000000,0.000000
-0.003564,0.000000
0.000000,0.000000
-0.000795,0.000000
-0.000000,0.000000
-0.004277,0.000000
0.000000,0.000000
-0.002870,0.000000
-0.000000,0.000000
-0.003556,0.000000
0.000000,0.000000
-0.002883,0.000000
0.000000,0.000000
-0.028969,0.000000
0.000000,0.000000
-0.094932,0.000000
0.000000,0.000000
-0.042024,0.000000
0.000000,0.000000
-0.009303,0.000000
0.000000,0.000000
-0.022083,0.000000
-0.000000,0.000000
-0.002804,0.000000
0.000000,0.000000
-0.004173,0.000000
0.000000,0.000000
0.002197,0.000000
0.000000,0.000000
-0.012953,0.000000
0.000000,0.000000
-0.003956,0.000000
0.000000,0.000000
-0.002781,0.000000
0.000000,0.000000
0.001438,0.000000
0.000000,0.000000
-0.003400,0.000000
-0.000000,0.000000
-0.000483,0.000000
-0.000000,0.000000
-0.001543,0.000000
0.000000,0.000000
-0.000205,0.000000
0.000000,0.000000
-0.009266,0.000000
0.000000,0.000000
-0.009233,0.000000
0.000000,0.000000
-0.004697,0.000000
0.000000,0.000000
-0.000085,0.000000
-0.000000,0.000000
-0.003442,0.000000
-0.000000,0.000000
-0.000687,0.000000
-0.000000,0.000000
-0.001211,0.000000
0.000000,0.000000
-0.000173,0.000000
0.000000,0.000000
-0.003707,0.000000
-0.000000,0.000000
-0.003164,0.000000
0.000000,0.000000
-0.002133,0.000000
0.000000,0.000000
-0.000441,0.000000
-0.000000,0.000000
-0.002492,0.000000
0.000000,0.000000
-0.001628,0.000000
-0.000000,0.000000
-0.001997,0.000000
0.000000,0.000000
-0.001588,0.000000
0.000000,0.000000
-0.009563,0.000000
-0.000000,0.000000
-0.025479,0.000000
0.000000,0.000000
-0.011887,0.000000
-0.000000,0.000000
-0.002819,0.000000
-0.000000,0.000000
-0.006999,0.000000
-0.000000,0.000000
-0.001540,0.000000
0.000000,0.000000
-0.001908,0.000000
-0.000000,0.000000
0.000099,0.000000
-0.000000,0.000000
-0.005174,0.000000
0.000000,0.000000
-0.003190,0.000000
-0.000000,0.000000
-0.002084,0.000000
-0.000000,0.000000
-0.000081,0.000000
0.000000,0.000000
-0.002320,0.000000
-0.000000,0.000000
-0.001181,0.000000
0.000000,0.000000
-0.001571,0.000000
-0.000000,0.000000
-0.001039,0.000000
-0.000000,0.000000
-0.005690,0.000000
-0.000000,0.000000
-0.009894,0.000000
0.000000,0.000000
-0.005149,0.000000
-0.000000,0.000000
-0.001272,0.000000
-0.000000,0.000000
-0.003823,0.000000
-0.000000,0.000000
-0.001514,0.000000
-0.000000,0.000000
-0.001748,0.000000
0.000000,0.000000
-0.000754,0.000000
-0.000000,0.000000
-0.004317,0.000000
0.000000,0.000000
-0.004876,0.000000
0.000000,0.000000
-0.003240,0.000000
0.000000,0.000000
-0.001192,0.000000
0.000000,0.000000
-0.003732,0.000000
-0.000000,0.000000
-0.003063,0.000000
0.000000,0.000000
-0.003468,0.000000
0.000000,0.000000
-0.003332,0.000000
0.000000,0.000000
-0.027609,0.000000
-0.000000,0.000000
-0.195020,0.000000
-0.000000,0.000000
-0.085377,0.000000
-0.000000,0.000000
-0.025063,0.000000
-0.000000,0.000000
-0.043250,0.000000
0.000000,0.000000
-0.007008,0.000000
0.000000,0.000000
-0.008042,0.000000
-0.000000,0.000000
0.004407,0.000000
-0.000000,0.000000
-0.023264,0.000000
0.000000,0.000000
-0.005010,0.000000
-0.000000,0.000000
-0.003583,0.000000
-0.000000,0.000000
0.003522,0.000000
-0.000000,0.000000
-0.004630,0.000000
0.000000,0.000000
0.000593,0.000000
0.000000,0.000000
-0.001373,0.000000
-0.000000,0.000000
0.000969,0.000000
-0.000000,0.000000
-0.013743,0.000000
0.000000,0.000000
-0.008305,0.000000
0.000000,0.000000
-0.004224,0.000000
0.000000,0.000000
0.001301,0.000000
0.000000,0.000000
-0.003245,0.000000
-0.000000,0.000000
0.000125,0.000000
-0.000000,0.000000
-0.000805,0.000000
0.000000,0.000000
0.000353,0.000000
0.000000,0.000000
-0.003672,0.000000
-0.000000,0.000000
-0.002204,0.000000
-0.000000,0.000000
-0.001602,0.000000
0.000000,0.000000
0.000039,0.000000
-0.000000,0.000000
-0.002060,0.000000
0.000000,0.000000
-0.000982,0.000000
0.000000,0.000000
-0.001456,0.000000
-0.000000,0.000000
-0.000879,0.000000
0.000000,0.000000
-0.010062,0.000000
0.000000,0.000000
-0.018949,0.000000
0.000000,0.000000
-0.008759,0.000000
0.000000,0.000000
-0.001290,0.000000
0.000000,0.000000
-0.005135,0.000000
-0.000000,0.000000
-0.000711,0.000000
-0.000000,0.000000
-0.001218,0.000000
0.000000,0.000000
0.000295,0.000000
-0.000000,0.000000
-0.003788,0.000000
0.000000,0.000000
-0.002021,0.000000
-0.000000,0.000000
-0.001365,0.000000
-0.000000,0.000000
0.000074,0.000000
-0.000000,0.000000
-0.001581,0.000000
0.000000,0.000000
-0.000700,0.000000
0.000000,0.000000
-0.001014,0.000000
-0.000000,0.000000
-0.000590,0.000000
-0.000000,0.000000
-0.004079,0.000000
0.000000,0.000000
-0.006359,0.000000
0.000000,0.000000
-0.003298,0.000000
0.000000,0.000000
-0.000673,0.000000
0.000000,0.000000
-0.002446,0.000000
-0.000000,0.000000
-0.000869,0.000000
-0.000000,0.000000
-0.001064,0.000000
0.000000,0.000000
-0.000399,0.000000
-0.000000,0.000000
-0.002753,0.000000
0.000000,0.000000
-0.002923,0.000000
0.000000,0.000000
-0.001948,0.000000
0.000000,0.000000
-0.000645,0.000000
0.000000,0.000000
-0.002255,0.000000
-0.000000,0.000000
-0.001757,0.000000
0.000000,0.000000
-0.002026,0.000000
0.000000,0.000000
-0.001865,0.000000
-0.000000,0.000000
-0.011496,0.000000
-0.000000,0.000000
-0.054247,0.000000
0.000000,0.000000
-0.024333,0.000000
-0.000000,0.000000
-0.006800,0.000000
0.000000,0.000000
-0.013027,0.000000
-0.000000,0.000000
-0.002389,0.000000
-0.000000,0.000000
-0.002804,0.000000
0.000000,0.000000
0.000975,0.000000
0.000000,0.000000
-0.007881,0.000000
-0.000000,0.000000
-0.002843,0.000000
0.000000,0.000000
-0.001906,0.000000
0.000000,0.000000
0.000745,0.000000
-0.000000,0.000000
-0.002234,0.000000
0.000000,0.000000
-0.000450,0.000000
-0.000000,0.000000
-0.001083,0.000000
0.000000,0.000000
-0.000260,0.000000
-0.000000,0.000000
-0.005955,0.000000
0.000000,0.000000
-0.006505,0.000000
0.000000,0.000000
-0.003324,0.000000
-0.000000,0.000000
-0.000217,0.000000
0.000000,0.000000
-0.002445,0.000000
-0.000000,0.000000
-0.000589,0.000000
-0.000000,0.000000
-0.000916,0.000000
0.000000,0.000000
-0.000200,0.000000
-0.000000,0.000000
-0.002668,0.000000
0.000000,0.000000
-0.002443,0.000000
0.000000,0.000000
-0.001642,0.000000
-0.000000,0.000000
-0.000413,0.000000
0.000000,0.000000
-0.001912,0.000000
-0.000000,0.000000
-0.001337,0.000000
-0.000000,0.000000
-0.001599,0.000000
0.000000,0.000000
-0.001352,0.000000
0.000000,0.000000
-0.006973,0.000000
0.000000,0.000000
-0.020819,0.000000
0.000000,0.000000
-0.009814,0.000000
-0.000000,0.000000
-0.002596,0.000000
-0.000000,0.000000
-0.005876,0.000000
0.000000,0.000000
-0.001453,0.000000
-0.000000,0.000000
-0.001696,0.000000
-0.000000,0.000000
-0.000004,0.000000
-0.000000,0.000000
-0.004475,0.000000
0.000000,0.000000
-0.002920,0.000000
-0.000000,0.000000
-0.001902,0.000000
-0.000000,0.000000
-0.000139,0.000000
0.000000,0.000000
-0.002120,0.000000
-0.000000,0.000000
-0.001146,0.000000
-0.000000,0.000000
-0.001489,0.000000
0.000000,0.000000
-0.001042,0.000000
0.000000,0.000000
-0.005210,0.000000
0.000000,0.000000
-0.009606,0.000000
-0.000000,0.000000
-0.005042,0.000000
-0.000000,0.000000
-0.001360,0.000000
-0.000000,0.000000
-0.003795,0.000000
-0.000000,0.000000
-0.001596,0.000000
-0.000000,0.000000
-0.001804,0.000000
0.000000,0.000000
-0.000838,0.000000
-0.000000,0.000000
-0.004398,0.000000
0.000000,0.000000
-0.005177,0.000000
0.000000,0.000000
-0.003455,0.000000
-0.000000,0.000000
-0.001356,0.000000
0.000000,0.000000
-0.004015,0.000000
-0.000000,0.000000
-0.003422,0.000000
-0.000000,0.000000
-0.003854,0.000000
0.000000,0.000000
-0.003825,0.000000
